step,hour,txn_type,amount,name_orig,old_balance_orig,new_balance_orig,name_dest,old_balance_dest,new_balance_dest,balance_diff_orig,balance_diff_dest,amount_to_balance_ratio,dest_balance_zeroed,night_txn_flag,weekend_flag,round_amount_flag,is_fraud
33,9,CASH_OUT,7657.15,C4621869,4404.26,0.0,C9270824,1001.06,8658.21,4404.26,7657.15,1.7386,0,0,0,0,0
362,2,DEBIT,8795.67,C7047559,51121.82,42326.15,C4624154,11065.18,19860.85,8795.67,8795.67,0.1721,0,1,0,0,0
164,20,CASH_OUT,706.11,C2571743,17828.4,17122.29,C7590763,3695.72,4401.83,706.11,706.11,0.0396,0,0,1,0,0
568,16,CASH_OUT,35036.82,C1603710,2972.31,0.0,C9984580,3229.5,38266.32,2972.31,35036.82,11.7877,0,0,0,0,0
513,9,TRANSFER,5760.73,C3286332,28222.95,22462.22,C3286799,1241.07,7001.8,5760.73,5760.73,0.2041,0,0,0,0,0
676,4,DEBIT,893.03,C7770177,130004.94,129111.91,C8484376,2215.98,3109.01,893.03,893.03,0.0069,0,1,0,0,0
508,4,PAYMENT,2549.49,C3068863,2221.76,0.0,C2463527,4076.58,6626.07,2221.76,2549.49,1.1475,0,1,0,0,0
95,23,PAYMENT,4161.27,C9477078,30196.74,26035.47,C1106770,2764.48,6925.75,4161.27,4161.27,0.1378,0,1,0,0,0
23,23,DEBIT,2239.93,C1545010,14688.49,12448.56,C3795321,16972.85,19212.78,2239.93,2239.93,0.1525,0,1,0,0,0
685,13,DEBIT,2326.52,C2026900,215112.2,212785.68,C2197000,3852.3,6178.82,2326.52,2326.52,0.0108,0,0,0,0,0
61,13,TRANSFER,3570.03,C9113226,5134.01,1563.98,C4033357,5315.6,8885.63,3570.03,3570.03,0.6954,0,0,0,0,0
114,18,DEBIT,3000.65,C2887085,18009.22,15008.57,C2909362,107831.89,110832.54,3000.65,3000.65,0.1666,0,0,0,0,0
645,21,TRANSFER,60166.69,C8556685,58392.08,0.0,C5384448,10149.45,70316.14,58392.08,60166.69,1.0304,0,0,1,0,0
481,1,PAYMENT,494.6,C7884853,103763.96,103269.36,C8968053,4851.0,5345.6,494.6,494.6,0.0048,0,1,1,0,0
467,11,DEBIT,5144.29,C3469646,10535.4,5391.11,C7662375,14906.73,20051.02,5144.29,5144.29,0.4883,0,0,1,0,0
450,18,CASH_OUT,40892.92,C4270014,24726.0,0.0,C8726058,23156.33,64049.25,24726.0,40892.92,1.6538,0,0,0,0,0
39,15,CASH_OUT,1388.64,C7749153,50320.97,48932.33,C2038319,18082.36,19471.0,1388.64,1388.64,0.0276,0,0,0,0,0
460,4,CASH_IN,60257.52,C4173588,17360.32,77617.84,C6483133,1993.21,62250.73,-60257.52,60257.52,3.471,0,1,1,0,0
217,1,DEBIT,3430.91,C9621196,16679.47,13248.56,C9389799,117895.39,121326.3,3430.91,3430.91,0.2057,0,1,0,0,0
548,20,DEBIT,1428.13,C6087364,8702.43,7274.3,C1500694,9002.06,10430.19,1428.13,1428.13,0.1641,0,0,0,0,0
615,15,PAYMENT,1416.46,C2578912,18989.09,17572.63,C6064380,35119.09,36535.55,1416.46,1416.46,0.0746,0,0,0,0,0
78,6,DEBIT,430.74,C9652963,11890.77,11460.03,C7798651,7169.77,7600.51,430.74,430.74,0.0362,0,0,0,0,0
77,5,CASH_OUT,2403.75,C7900071,21013.32,18609.57,C2813851,232065.21,234468.96,2403.75,2403.75,0.1144,0,1,0,0,0
218,2,CASH_IN,128157.52,C8095362,16638.67,144796.19,C3624579,9219.01,137376.53,-128157.52,128157.52,7.7024,0,1,0,0,0
252,12,CASH_IN,1442.25,C4487643,27089.94,28532.19,C8997541,4948.68,6390.93,-1442.25,1442.25,0.0532,0,0,0,0,0
446,14,DEBIT,1426.36,C2653220,121334.39,119908.03,C2395459,57623.04,59049.4,1426.36,1426.36,0.0118,0,0,0,0,0
412,4,TRANSFER,25711.36,C2370339,44263.13,18551.77,C8127045,310.8,26022.16,25711.36,25711.36,0.5809,0,1,0,0,0
501,21,CASH_OUT,1801.84,C8023745,11064.14,9262.3,C9474007,4193.6,5995.44,1801.84,1801.84,0.1629,0,0,1,0,0
80,8,DEBIT,9185.86,C6665921,738.78,0.0,C5318036,174032.21,183218.07,738.78,9185.86,12.4338,0,0,0,0,0
10,10,DEBIT,12230.62,C7841046,501.25,0.0,C8425245,8156.88,20387.5,501.25,12230.62,24.4002,0,0,0,0,0
24,0,CASH_OUT,2057.34,C6437290,393366.08,391308.74,C5816460,925.86,2983.2,2057.34,2057.34,0.0052,0,1,0,0,0
558,6,CASH_OUT,1216.11,C4690983,5090.12,3874.01,C5249255,4979.71,6195.82,1216.11,1216.11,0.2389,0,0,0,0,0
55,7,CASH_OUT,19769.95,C3699252,1756.43,0.0,C7720593,7009.15,26779.1,1756.43,19769.95,11.2558,0,0,0,0,0
145,1,CASH_IN,23914.77,C6079091,201797.36,225712.13,C7272410,5767.2,29681.97,-23914.77,23914.77,0.1185,0,1,1,0,0
561,9,DEBIT,1687.47,C7632806,15183.05,13495.58,C6688837,5439.04,7126.51,1687.47,1687.47,0.1111,0,0,0,0,0
375,15,CASH_OUT,21352.75,C3004499,17055.73,0.0,C2309519,13914.94,35267.69,17055.73,21352.75,1.2519,0,0,0,0,0
367,7,CASH_OUT,1472.3,C8696730,108594.61,107122.31,C1223809,3239.51,4711.81,1472.3,1472.3,0.0136,0,0,0,0,0
145,1,CASH_IN,28985.26,C8370079,2711.9,31697.16,C8558235,93633.22,122618.48,-28985.26,28985.26,10.6882,0,1,1,0,0
503,23,PAYMENT,1010.92,C9409080,14697.5,13686.58,C1651189,7031.65,8042.57,1010.92,1010.92,0.0688,0,1,1,0,0
39,15,CASH_OUT,31700.41,C3095407,13444.55,0.0,C6356120,41302.16,73002.57,13444.55,31700.41,2.3579,0,0,0,0,0
111,15,CASH_OUT,3732.08,C5543860,794.92,0.0,C8900297,21301.43,25033.51,794.92,3732.08,4.6949,0,0,0,0,0
385,1,CASH_OUT,7196.65,C5833665,29344.28,22147.63,C5030831,9788.85,16985.5,7196.65,7196.65,0.2452,0,1,0,0,0
422,14,TRANSFER,441.81,C8652878,15949.34,15507.53,C8595091,6333.95,6775.76,441.81,441.81,0.0277,0,0,0,0,0
262,22,CASH_IN,13617.07,C3781547,14758.81,28375.88,C9972362,90211.77,103828.84,-13617.07,13617.07,0.9226,0,1,0,0,0
509,5,DEBIT,4011.24,C9377891,25898.67,21887.43,C5459985,4033.17,8044.41,4011.24,4011.24,0.1549,0,1,0,0,0
682,10,CASH_OUT,16327.65,C3111705,24374.06,8046.41,C1554663,19215.42,35543.07,16327.65,16327.65,0.6699,0,0,0,0,0
137,17,TRANSFER,4010.57,C6541439,12985.75,8975.18,C2449926,17148.11,21158.68,4010.57,4010.57,0.3088,0,0,1,0,0
464,8,CASH_IN,1651.23,C1122150,33936.29,35587.52,C9975139,21091.91,22743.14,-1651.23,1651.23,0.0487,0,0,1,0,0
391,7,CASH_OUT,2887.14,C8769386,13231.6,10344.46,C5940608,4683.56,7570.7,2887.14,2887.14,0.2182,0,0,0,0,0
41,17,PAYMENT,9784.28,C9995458,128204.57,118420.29,C5337075,63231.3,73015.58,9784.28,9784.28,0.0763,0,0,0,0,0
95,23,CASH_OUT,20243.57,C2377113,49981.18,29737.61,C8583352,2718.02,22961.59,20243.57,20243.57,0.405,0,1,0,0,0
472,16,DEBIT,6771.11,C7353590,12594.19,5823.08,C4123328,1052.9,7824.01,6771.11,6771.11,0.5376,0,0,1,0,0
605,5,DEBIT,860.26,C9020746,3468.97,2608.71,C8684663,34163.56,35023.82,860.26,860.26,0.248,0,1,0,0,0
491,11,PAYMENT,12075.72,C9339496,29148.37,17072.65,C5009615,10984.41,23060.13,12075.72,12075.72,0.4143,0,0,1,0,0
254,14,CASH_OUT,9491.74,C5193490,39152.38,29660.64,C9158391,16177.29,25669.03,9491.74,9491.74,0.2424,0,0,0,0,0
196,4,DEBIT,11739.13,C1008454,8464.85,0.0,C1741377,19916.89,31656.02,8464.85,11739.13,1.3868,0,1,0,0,0
631,7,CASH_OUT,9046.98,C4022770,2938.88,0.0,C2541725,32986.04,42033.02,2938.88,9046.98,3.0784,0,0,1,0,0
691,19,CASH_OUT,2552.8,C7412970,19669.47,17116.67,C1933551,245913.98,248466.78,2552.8,2552.8,0.1298,0,0,0,0,0
666,18,CASH_OUT,6814.93,C7314704,10537.36,3722.43,C4211261,21970.95,28785.88,6814.93,6814.93,0.6467,0,0,1,0,0
7,7,TRANSFER,4775.26,C7703093,17241.6,12466.34,C1407070,45706.99,50482.25,4775.26,4775.26,0.277,0,0,0,0,0
447,15,CASH_IN,843.18,C6617115,112587.07,113430.25,C6271374,389209.81,390052.99,-843.18,843.18,0.0075,0,0,0,0,0
38,14,PAYMENT,1549.96,C7038115,7259.5,5709.54,C8010347,850.1,2400.06,1549.96,1549.96,0.2135,0,0,0,0,0
70,22,CASH_OUT,11516.15,C9744971,810688.89,799172.74,C8312722,3701.55,15217.7,11516.15,11516.15,0.0142,0,1,0,0,0
187,19,CASH_OUT,1486.15,C9220278,4218.09,2731.94,C1760849,94695.37,96181.52,1486.15,1486.15,0.3523,0,0,0,0,0
191,23,PAYMENT,12794.5,C7566762,20872.48,8077.98,C5446088,363.68,13158.18,12794.5,12794.5,0.613,0,1,0,0,0
408,0,DEBIT,2512.61,C8056844,55411.05,52898.44,C3438918,461.48,2974.09,2512.61,2512.61,0.0453,0,1,0,0,0
365,5,CASH_OUT,4581.65,C4237058,16619.65,12038.0,C4820161,4117.07,8698.72,4581.65,4581.65,0.2757,0,1,0,0,0
556,4,TRANSFER,16311.83,C4639478,1926.93,0.0,C9458249,1161.45,17473.28,1926.93,16311.83,8.4652,0,1,0,0,0
406,22,CASH_OUT,6646.21,C5742134,224995.65,218349.44,C1542770,66488.98,73135.19,6646.21,6646.21,0.0295,0,1,0,0,0
371,11,PAYMENT,979.47,C8573331,3593.61,2614.14,C8558199,10077.03,11056.5,979.47,979.47,0.2726,0,0,0,0,0
319,7,DEBIT,2669.74,C7133158,5833.12,3163.38,C6687682,5179.2,7848.94,2669.74,2669.74,0.4577,0,0,1,0,0
309,21,PAYMENT,54.3,C6129333,15648.11,15593.81,C5520317,2502.27,2556.57,54.3,54.3,0.0035,0,0,1,0,0
348,12,DEBIT,2546.69,C9626921,8693.13,6146.44,C1528255,7656.8,10203.49,2546.69,2546.69,0.293,0,0,0,0,0
119,23,CASH_OUT,13464.26,C6448845,464.82,0.0,C3247780,8997.38,22461.64,464.82,13464.26,28.9666,0,1,0,0,0
593,17,CASH_IN,17897.81,C1540936,84617.53,102515.34,C3170330,3833.39,21731.2,-17897.81,17897.81,0.2115,0,0,0,0,0
498,18,TRANSFER,55249.89,C5773527,15376.41,0.0,C2132812,995.29,56245.18,15376.41,55249.89,3.5932,0,0,1,0,0
420,12,CASH_OUT,8731.2,C6840131,28057.69,19326.49,C5801920,4468.51,13199.71,8731.2,8731.2,0.3112,0,0,0,0,0
555,3,TRANSFER,246447.39,C7328526,58350.09,0.0,C3884737,13699.16,260146.55,58350.09,246447.39,4.2236,0,1,0,0,0
704,8,CASH_IN,5159.69,C1907192,8607.7,13767.39,C4204298,187541.26,192700.95,-5159.69,5159.69,0.5994,0,0,0,0,0
103,7,CASH_IN,766.8,C7490639,6397.74,7164.54,C2798599,1665.93,2432.73,-766.8,766.8,0.1199,0,0,0,0,0
292,4,CASH_IN,6120.97,C9581431,8952.11,15073.08,C9573691,158964.79,165085.76,-6120.97,6120.97,0.6837,0,1,1,0,0
711,15,TRANSFER,629.16,C8447341,19603.31,18974.15,C5502199,2573.29,3202.45,629.16,629.16,0.0321,0,0,0,0,0
569,17,DEBIT,2174.94,C4619393,4638.62,2463.68,C6231501,5242.81,7417.75,2174.94,2174.94,0.4689,0,0,0,0,0
425,17,TRANSFER,4218.05,C4740779,108751.38,104533.33,C7007127,2068.5,6286.55,4218.05,4218.05,0.0388,0,0,0,0,0
465,9,CASH_OUT,17092.42,C8868219,10216.4,0.0,C6236816,40646.53,57738.95,10216.4,17092.42,1.673,0,0,1,0,0
670,22,PAYMENT,705.46,C1455604,36303.98,35598.52,C2861941,2300.58,3006.04,705.46,705.46,0.0194,0,1,1,0,0
651,3,PAYMENT,1083.23,C4274683,5819.39,4736.16,C7101128,29326.93,30410.16,1083.23,1083.23,0.1861,0,1,1,0,0
67,19,CASH_OUT,4299.15,C3984356,9882.72,5583.57,C7195987,15474.35,19773.5,4299.15,4299.15,0.435,0,0,0,0,0
29,5,TRANSFER,26890.59,C6812222,40083.24,13192.65,C9060108,40500.89,67391.48,26890.59,26890.59,0.6709,0,1,0,0,0
370,10,PAYMENT,7140.05,C9712646,18863.47,11723.42,C5092919,1663.84,8803.89,7140.05,7140.05,0.3785,0,0,0,0,0
316,4,CASH_OUT,5212.35,C8292976,20017.81,14805.46,C9513611,12237.17,17449.52,5212.35,5212.35,0.2604,0,1,1,0,0
277,13,PAYMENT,20473.95,C7781125,68464.29,47990.34,C6552023,19566.49,40040.44,20473.95,20473.95,0.299,0,0,0,0,0
554,2,PAYMENT,10797.3,C5269095,136685.34,125888.04,C2415339,67107.72,77905.02,10797.3,10797.3,0.079,0,1,0,0,0
204,12,TRANSFER,7365.88,C2662565,557.42,0.0,C7876645,331.14,7697.02,557.42,7365.88,13.2142,0,0,0,0,0
457,1,DEBIT,2003.11,C4135034,15606.73,13603.62,C4774567,8647.18,10650.29,2003.11,2003.11,0.1283,0,1,1,0,0
339,3,TRANSFER,12549.01,C2930899,747146.27,734597.26,C1744639,4370.09,16919.1,12549.01,12549.01,0.0168,0,1,0,0,0
94,22,TRANSFER,10345.16,C2200610,2999.11,0.0,C1371216,14188.14,24533.3,2999.11,10345.16,3.4494,0,1,0,0,0
282,18,CASH_OUT,11012.3,C6117995,23153.69,12141.39,C7728281,25229.05,36241.35,11012.3,11012.3,0.4756,0,0,0,0,0
596,20,PAYMENT,7404.5,C7735533,41496.0,34091.5,C8007777,13423.01,20827.51,7404.5,7404.5,0.1784,0,0,0,0,0
11,11,CASH_IN,12933.16,C7442845,4643.0,17576.16,C7892061,103675.25,116608.41,-12933.16,12933.16,2.7855,0,0,0,0,0
290,2,CASH_IN,4479.3,C6056684,36280.53,40759.83,C6625328,62981.55,67460.85,-4479.3,4479.3,0.1235,0,1,1,0,0
709,13,DEBIT,2387.1,C4603040,16180.31,13793.21,C8699600,3758.36,6145.46,2387.1,2387.1,0.1475,0,0,0,0,0
34,10,PAYMENT,3162.93,C3414719,7596.75,4433.82,C2828894,12927.66,16090.59,3162.93,3162.93,0.4164,0,0,0,0,0
296,8,PAYMENT,2178.85,C7828953,2235.72,56.87,C4937703,1165.68,3344.53,2178.85,2178.85,0.9746,0,0,1,0,0
156,12,CASH_IN,35520.1,C8352324,13829.42,49349.52,C8525905,6145.84,41665.94,-35520.1,35520.1,2.5684,0,0,1,0,0
210,18,CASH_OUT,41211.64,C2279473,14049.12,0.0,C2787241,11292.53,52504.17,14049.12,41211.64,2.9334,0,0,0,0,0
562,10,CASH_OUT,13238.24,C3723032,159764.2,146525.96,C1379636,161598.08,174836.32,13238.24,13238.24,0.0829,0,0,0,0,0
332,20,CASH_OUT,7390.64,C1903876,419012.9,411622.26,C9718998,1117.48,8508.12,7390.64,7390.64,0.0176,0,0,1,0,0
379,19,TRANSFER,3468.54,C1437757,4085.72,617.18,C2109003,7696.37,11164.91,3468.54,3468.54,0.8489,0,0,0,0,0
679,7,CASH_OUT,6010.38,C5428196,54172.98,48162.6,C9159590,17124.27,23134.65,6010.38,6010.38,0.1109,0,0,0,0,0
217,1,CASH_OUT,38126.38,C8364747,67019.89,28893.51,C8595922,9726.36,47852.74,38126.38,38126.38,0.5689,0,1,0,0,0
354,18,TRANSFER,39799.76,C3860225,5280677.51,5240877.75,C4516086,39120.74,78920.5,39799.76,39799.76,0.0075,0,0,0,0,0
300,12,CASH_OUT,7711.37,C4038075,8603.4,892.03,C6403822,5850.89,13562.26,7711.37,7711.37,0.8963,0,0,1,0,0
474,18,CASH_IN,18831.35,C4115788,25055.77,43887.12,C6537883,52907.8,71739.15,-18831.35,18831.35,0.7516,0,0,1,0,0
141,21,CASH_OUT,3382.91,C3418387,11708.5,8325.59,C8502737,10651.05,14033.96,3382.91,3382.91,0.2889,0,0,1,0,0
312,0,CASH_IN,1822.7,C2325508,93809.86,95632.56,C8778642,3014.4,4837.1,-1822.7,1822.7,0.0194,0,1,1,0,0
593,17,CASH_OUT,3673.98,C6926039,28936.04,25262.06,C4006139,2712.26,6386.24,3673.98,3673.98,0.127,0,0,0,0,0
155,11,PAYMENT,8108.22,C3293992,1628.16,0.0,C3573766,2874.25,10982.47,1628.16,8108.22,4.98,0,0,1,0,0
151,7,CASH_OUT,1194.23,C1193962,5258.74,4064.51,C3831734,61801.73,62995.96,1194.23,1194.23,0.2271,0,0,1,0,0
400,16,PAYMENT,4069.52,C5964044,17667.75,13598.23,C8604083,53079.9,57149.42,4069.52,4069.52,0.2303,0,0,0,0,0
219,3,TRANSFER,1831.98,C3422310,18604.19,16772.21,C9119930,15371.81,17203.79,1831.98,1831.98,0.0985,0,1,0,0,0
319,7,CASH_OUT,40375.59,C1579478,66292.26,25916.67,C3864444,12742.53,53118.12,40375.59,40375.59,0.6091,0,0,1,0,0
653,5,PAYMENT,413.57,C8868809,144628.04,144214.47,C3314053,3872.67,4286.24,413.57,413.57,0.0029,0,1,1,0,0
503,23,CASH_IN,1565.98,C2058147,8388.84,9954.82,C8231774,507.89,2073.87,-1565.98,1565.98,0.1867,0,1,1,0,0
186,18,CASH_OUT,16634.95,C6832425,12224.43,0.0,C3991587,19125.98,35760.93,12224.43,16634.95,1.3608,0,0,0,0,0
276,12,CASH_IN,13355.75,C9334502,98250.07,111605.82,C2344405,730.22,14085.97,-13355.75,13355.75,0.1359,0,0,0,0,0
433,1,TRANSFER,30904.55,C4232278,8604.77,0.0,C9392860,5371.87,36276.42,8604.77,30904.55,3.5916,0,1,0,0,0
559,7,CASH_OUT,7598.29,C9035101,19535.39,11937.1,C8833789,70321.54,77919.83,7598.29,7598.29,0.389,0,0,0,0,0
222,6,PAYMENT,2884.73,C5447303,1309.2,0.0,C2923496,23564.32,26449.05,1309.2,2884.73,2.2034,0,0,0,0,0
365,5,PAYMENT,5121.26,C6356903,40462.93,35341.67,C3648290,36739.61,41860.87,5121.26,5121.26,0.1266,0,1,0,0,0
98,2,CASH_OUT,925.06,C3365298,42502.73,41577.67,C9604422,7852.62,8777.68,925.06,925.06,0.0218,0,1,0,0,0
34,10,CASH_OUT,940.78,C6112814,9811.8,8871.02,C7503015,1521.25,2462.03,940.78,940.78,0.0959,0,0,0,0,0
289,1,DEBIT,10545.71,C4919318,267820.0,257274.29,C1804291,5332.57,15878.28,10545.71,10545.71,0.0394,0,1,1,0,0
496,16,TRANSFER,159549.7,C2102252,4050.3,0.0,C3475224,2054.49,161604.19,4050.3,159549.7,39.3921,0,0,1,0,0
417,9,CASH_IN,44297.7,C1184857,94158.16,138455.86,C3607568,3219.1,47516.8,-44297.7,44297.7,0.4705,0,0,0,0,0
286,22,PAYMENT,1906.11,C3792862,522.49,0.0,C6565940,88147.9,90054.01,522.49,1906.11,3.6481,0,1,0,0,0
338,2,TRANSFER,4212.72,C8665842,61354.55,57141.83,C4143988,6764.79,10977.51,4212.72,4212.72,0.0687,0,1,0,0,0
5,5,CASH_IN,3251.34,C3306829,48645.41,51896.75,C6619391,1473.4,4724.74,-3251.34,3251.34,0.0668,0,1,0,0,0
558,6,DEBIT,10668.33,C9731918,49050.89,38382.56,C4160125,20025.4,30693.73,10668.33,10668.33,0.2175,0,0,0,0,0
479,23,CASH_IN,1698.8,C8686245,54853.84,56552.64,C1668803,87962.0,89660.8,-1698.8,1698.8,0.031,0,1,1,0,0
708,12,CASH_IN,20807.38,C1107362,98206.95,119014.33,C9960433,25439.9,46247.28,-20807.38,20807.38,0.2119,0,0,0,0,0
336,0,CASH_OUT,17341.14,C8157272,8477.12,0.0,C4543121,21972.77,39313.91,8477.12,17341.14,2.0456,0,1,0,0,0
675,3,TRANSFER,10357.96,C7760629,18256.34,7898.38,C2644884,3553.96,13911.92,10357.96,10357.96,0.5674,0,1,0,0,0
14,14,TRANSFER,93297.76,C6292511,22310.12,0.0,C7708295,14716.19,108013.95,22310.12,93297.76,4.1819,0,0,0,0,0
166,22,DEBIT,691.98,C5448606,78345.58,77653.6,C8438425,681.21,1373.19,691.98,691.98,0.0088,0,1,1,0,0
242,2,CASH_OUT,9144.4,C4661397,10646.48,1502.08,C8105415,14282.37,23426.77,9144.4,9144.4,0.8589,0,1,0,0,0
547,19,DEBIT,3351.11,C4170434,897.39,0.0,C4666017,10279.19,13630.3,897.39,3351.11,3.7343,0,0,0,0,0
590,14,CASH_OUT,456.35,C6483409,42388.2,41931.85,C1041868,6117.87,6574.22,456.35,456.35,0.0108,0,0,0,0,0
370,10,CASH_IN,13875.42,C5238348,4041.45,17916.87,C4323805,10787.88,24663.3,-13875.42,13875.42,3.4333,0,0,0,0,0
410,2,CASH_IN,45490.3,C7448268,63340.47,108830.77,C6574894,241733.64,287223.94,-45490.3,45490.3,0.7182,0,1,0,0,0
274,10,TRANSFER,97265.24,C8830437,18150.59,0.0,C2098525,133906.12,231171.36,18150.59,97265.24,5.3588,0,0,0,0,0
360,0,CASH_OUT,410.89,C3457706,23203.57,22792.68,C5972507,12439.67,12850.56,410.89,410.89,0.0177,0,1,0,0,0
688,16,PAYMENT,4928.84,C9583116,55235.34,50306.5,C8224185,127236.79,132165.63,4928.84,4928.84,0.0892,0,0,0,0,0
603,3,CASH_IN,16793.47,C8519098,65476.31,82269.78,C1956541,4890.95,21684.42,-16793.47,16793.47,0.2565,0,1,0,0,0
559,7,TRANSFER,16121.65,C9586381,172789.47,156667.82,C9516947,5908.9,22030.55,16121.65,16121.65,0.0933,0,0,0,0,0
125,5,CASH_IN,28463.44,C5134503,9367.19,37830.63,C2853051,897.12,29360.56,-28463.44,28463.44,3.0386,0,1,1,0,0
344,8,PAYMENT,16653.98,C5670889,46585.48,29931.5,C7312905,1317.34,17971.32,16653.98,16653.98,0.3575,0,0,0,0,0
110,14,CASH_IN,7175.32,C9010872,11034.64,18209.96,C9309762,3593.99,10769.31,-7175.32,7175.32,0.6503,0,0,0,0,0
73,1,DEBIT,1749.36,C3360804,158410.3,156660.94,C1715867,10746.42,12495.78,1749.36,1749.36,0.011,0,1,0,0,0
246,6,DEBIT,5153.41,C6351846,11178.27,6024.86,C3540728,12488.43,17641.84,5153.41,5153.41,0.461,0,0,0,0,0
327,15,TRANSFER,52767.26,C9884708,67568.62,14801.36,C2965355,7265.74,60033.0,52767.26,52767.26,0.7809,0,0,1,0,0
509,5,CASH_OUT,3368.79,C6064026,41434.46,38065.67,C7280490,32098.92,35467.71,3368.79,3368.79,0.0813,0,1,0,0,0
176,8,PAYMENT,1488.27,C1233715,4327.53,2839.26,C3944662,1901.24,3389.51,1488.27,1488.27,0.3439,0,0,0,0,0
539,11,TRANSFER,10635.34,C9338630,29459.43,18824.09,C8675960,1683.01,12318.35,10635.34,10635.34,0.361,0,0,0,0,0
243,3,DEBIT,10258.36,C1091809,2420.7,0.0,C3033932,255.95,10514.31,2420.7,10258.36,4.2378,0,1,0,0,0
411,3,DEBIT,5188.12,C5334405,3674.09,0.0,C5435049,17921.86,23109.98,3674.09,5188.12,1.4121,0,1,0,0,0
181,13,CASH_IN,32064.37,C7600381,82610.46,114674.83,C1939416,3468.81,35533.18,-32064.37,32064.37,0.3881,0,0,0,0,0
413,5,CASH_OUT,148246.26,C5893191,44283.54,0.0,C5769693,957.76,149204.02,44283.54,148246.26,3.3477,0,1,0,0,0
267,3,PAYMENT,752.21,C8900360,46334.52,45582.31,C1274827,18241.84,18994.05,752.21,752.21,0.0162,0,1,0,0,0
562,10,CASH_OUT,95571.12,C9716846,33456.81,0.0,C9551928,102123.59,197694.71,33456.81,95571.12,2.8566,0,0,0,0,0
673,1,TRANSFER,11081.83,C2196769,24578.14,13496.31,C7911421,21551.57,32633.4,11081.83,11081.83,0.4509,0,1,0,0,0
431,23,CASH_OUT,731.55,C2016700,2283.55,1552.0,C1587349,90721.28,91452.83,731.55,731.55,0.3204,0,1,0,0,0
684,12,CASH_OUT,1035.49,C5175693,1377.01,341.52,C3596077,802.63,1838.12,1035.49,1035.49,0.752,0,0,0,0,0
559,7,CASH_IN,12117.05,C6420337,1801.78,13918.83,C1547827,94623.19,106740.24,-12117.05,12117.05,6.725,0,0,0,0,0
316,4,CASH_OUT,14350.33,C7739996,172121.42,157771.09,C1500183,3799.32,18149.65,14350.33,14350.33,0.0834,0,1,1,0,0
640,16,TRANSFER,1712.43,C2965349,85463.64,83751.21,C1620999,69962.81,71675.24,1712.43,1712.43,0.02,0,0,1,0,0
681,9,DEBIT,9491.67,C2983813,2741.66,0.0,C9392777,20851.64,30343.31,2741.66,9491.67,3.462,0,0,0,0,0
163,19,CASH_OUT,2116.15,C7896389,37213.39,35097.24,C5638498,27878.39,29994.54,2116.15,2116.15,0.0569,0,0,1,0,0
162,18,DEBIT,1335.84,C9493172,75955.68,74619.84,C7397492,5278.06,6613.9,1335.84,1335.84,0.0176,0,0,1,0,0
608,8,DEBIT,5709.85,C8440722,33549.31,27839.46,C8190487,6553.0,12262.85,5709.85,5709.85,0.1702,0,0,0,0,0
500,20,CASH_OUT,10756.23,C8398351,6660.49,0.0,C4816049,850.95,11607.18,6660.49,10756.23,1.6149,0,0,1,0,0
670,22,CASH_OUT,1449.87,C6835225,41174.16,39724.29,C6882422,15196.36,16646.23,1449.87,1449.87,0.0352,0,1,1,0,0
299,11,DEBIT,1415.16,C5970861,6871.98,5456.82,C1777068,1004.4,2419.56,1415.16,1415.16,0.2059,0,0,1,0,0
57,9,PAYMENT,14764.95,C2013318,38651.04,23886.09,C7936485,25697.5,40462.45,14764.95,14764.95,0.382,0,0,0,0,0
156,12,CASH_OUT,13593.85,C3731245,8226.49,0.0,C5241216,2147.26,15741.11,8226.49,13593.85,1.6524,0,0,1,0,0
291,3,DEBIT,6184.28,C8875442,9919.99,3735.71,C1911772,17740.55,23924.83,6184.28,6184.28,0.6234,0,1,1,0,0
412,4,TRANSFER,27680.66,C5923375,4337.01,0.0,C4950590,8751.22,36431.88,4337.01,27680.66,6.3824,0,1,0,0,0
378,18,PAYMENT,1135.14,C3890935,35059.5,33924.36,C9128657,2915.74,4050.88,1135.14,1135.14,0.0324,0,0,0,0,0
268,4,CASH_OUT,8481.94,C1430539,71380.7,62898.76,C8507807,12428.43,20910.37,8481.94,8481.94,0.1188,0,1,0,0,0
659,11,TRANSFER,108134.64,C5030760,28571.75,0.0,C9362914,6652.88,114787.52,28571.75,108134.64,3.7847,0,0,1,0,0
671,23,CASH_OUT,226656.54,C4129578,262910.96,36254.42,C8451917,7295.55,0.0,226656.54,-7295.55,0.8621,1,1,1,0,1
465,9,TRANSFER,12875.5,C1630961,2509.84,0.0,C5984244,428.85,13304.35,2509.84,12875.5,5.13,0,0,1,0,0
29,5,DEBIT,2768.66,C9564342,19479.17,16710.51,C2956803,11814.82,14583.48,2768.66,2768.66,0.1421,0,1,0,0,0
153,9,TRANSFER,7470.77,C1292882,70600.19,63129.42,C4665863,12175.33,19646.1,7470.77,7470.77,0.1058,0,0,1,0,0
159,15,CASH_IN,2663.95,C8033137,23132.92,25796.87,C3000941,20670.71,23334.66,-2663.95,2663.95,0.1152,0,0,1,0,0
145,1,CASH_IN,15232.95,C7947118,58747.36,73980.31,C1237510,5527.04,20759.99,-15232.95,15232.95,0.2593,0,1,1,0,0
